-1.604818552732467651e-01	1.045656129717826843e-01	2.661626413464546204e-02	-4.301159977912902832e-01	-7.161185145378112793e-02	1.665819287300109863e-01	-1.268705874681472778e-01	-1.178733706474304199e-01	2.639014041051268578e-03	9.490221738815307617e-02	-6.220649927854537964e-02	-4.336624220013618469e-02	1.368928235024213791e-02	3.253153562545776367e-01	4.641611129045486450e-03	-2.042475529015064240e-02	1.665538400411605835e-01	3.079353570938110352e-01	1.191244344227015972e-03	-1.442364752292633057e-01	-3.368920087814331055e-02	-6.901722401380538940e-02	-1.171790659427642822e-01	-5.555038899183273315e-02	2.278972268104553223e-01	4.036087691783905029e-01	2.324297651648521423e-02	-1.123704165220260620e-01	-9.960313886404037476e-02	1.332682371139526367e-01	-1.619861125946044922e-01	3.814514875411987305e-01
-3.544771075248718262e-01	-2.521848976612091064e-01	-1.893593557178974152e-02	7.769613713026046753e-02	-2.340614981949329376e-02	-1.276961863040924072e-01	6.971760839223861694e-02	2.043785303831100464e-01	1.954280771315097809e-02	1.238139569759368896e-01	-1.189504861831665039e-01	2.698891051113605499e-02	9.478670358657836914e-02	-2.715505957603454590e-01	4.952476359903812408e-03	7.076695561408996582e-02	-2.426493912935256958e-01	-3.892290890216827393e-01	-6.811510771512985229e-02	-3.588973879814147949e-01	1.803734339773654938e-02	3.092549145221710205e-01	5.202099680900573730e-02	-2.550941891968250275e-02	-4.418033361434936523e-02	-1.819476485252380371e-01	6.915098428726196289e-02	1.585441976785659790e-01	1.304215341806411743e-01	-5.708474665880203247e-02	2.330219373106956482e-02	-3.059245347976684570e-01
4.366637468338012695e-01	-1.473719626665115356e-01	1.073896735906600952e-01	2.977798879146575928e-01	-1.497235596179962158e-01	-1.149323806166648865e-01	6.084394827485084534e-02	-1.742477416992187500e-01	3.065839409828186035e-01	5.333909392356872559e-02	-4.555115848779678345e-02	2.440805360674858093e-02	-1.326555162668228149e-01	-1.077663153409957886e-01	1.114428341388702393e-01	-2.157611548900604248e-01	-1.902916431427001953e-01	-9.675591439008712769e-02	-2.517822384834289551e-01	2.285446077585220337e-01	1.528123915195465088e-01	2.044431716203689575e-01	2.259920164942741394e-02	2.652082443237304688e-01	6.165054440498352051e-02	-2.029422521591186523e-01	-1.616601496934890747e-01	-5.951722711324691772e-02	1.925394088029861450e-01	1.211153045296669006e-01	3.379490924999117851e-03	8.005242794752120972e-02
-5.127331614494323730e-02	-8.134682476520538330e-02	3.887062147259712219e-02	-4.250974357128143311e-01	7.524014264345169067e-02	1.155423671007156372e-01	-1.900826543569564819e-01	-1.348459720611572266e-01	1.103363335132598877e-01	1.059561148285865784e-01	-1.813153773546218872e-01	-3.465293720364570618e-02	-8.524245023727416992e-02	2.289663851261138916e-01	1.024138405919075012e-01	6.944341212511062622e-02	-7.436653226613998413e-02	4.792350828647613525e-01	-8.661338128149509430e-03	-1.466774344444274902e-01	3.995671123266220093e-02	-8.975247293710708618e-02	-7.513032853603363037e-02	-4.914946109056472778e-02	1.625971794128417969e-01	3.290954828262329102e-01	2.829949371516704559e-02	4.166128858923912048e-02	-5.481398105621337891e-02	2.074960619211196899e-01	-1.750083267688751221e-01	3.380320370197296143e-01
-2.929541170597076416e-01	-4.590355232357978821e-02	-2.386806309223175049e-01	-2.775378227233886719e-01	-1.995441131293773651e-02	1.718273758888244629e-01	-3.205761909484863281e-01	-7.718814909458160400e-02	-7.495801895856857300e-02	-1.496806740760803223e-01	1.325508356094360352e-01	1.568881422281265259e-02	-2.378928847610950470e-02	3.876215219497680664e-01	-1.530621200799942017e-01	-1.450262665748596191e-01	2.256616801023483276e-01	-8.405433036386966705e-03	2.081330269575119019e-01	-2.242723666131496429e-02	3.979006782174110413e-02	-1.484382152557373047e-01	-8.687629550695419312e-02	-1.861871182918548584e-01	-1.168420817703008652e-02	6.111739575862884521e-02	1.513462811708450317e-01	-1.066833212971687317e-01	-9.770710766315460205e-02	-2.073125988245010376e-01	5.119634047150611877e-02	3.799441158771514893e-01
7.100008428096771240e-02	1.568770855665206909e-01	2.398499101400375366e-02	-9.639164060354232788e-02	-4.714786633849143982e-02	-9.708722680807113647e-02	2.087965905666351318e-01	1.041239649057388306e-01	3.437384963035583496e-02	8.621618151664733887e-02	2.538829743862152100e-01	1.346145272254943848e-01	-2.345470786094665527e-01	-2.450691759586334229e-01	2.914897501468658447e-01	2.683943212032318115e-01	-2.673628330230712891e-01	-3.058378212153911591e-02	-2.183889001607894897e-01	2.536313235759735107e-01	1.883134990930557251e-01	9.250352531671524048e-02	1.101819947361946106e-01	6.985512562096118927e-03	-2.239980697631835938e-01	-3.040255010128021240e-01	-1.729418188333511353e-01	6.605600565671920776e-02	1.523755639791488647e-01	1.917364597320556641e-01	-1.359052839688956738e-03	-2.315583676099777222e-01
-1.873278617858886719e-01	-1.192852258682250977e-01	-1.611959338188171387e-01	-2.719393074512481689e-01	1.650072336196899414e-01	1.881971806287765503e-01	-2.415441125631332397e-01	-1.837137341499328613e-01	-1.790035814046859741e-01	-1.035929322242736816e-01	-1.975333541631698608e-01	-1.204840466380119324e-01	1.406207531690597534e-01	1.878012418746948242e-01	-1.693704128265380859e-01	-1.812165379524230957e-01	1.714039295911788940e-01	2.944375388324260712e-02	1.870269775390625000e-01	-2.021829932928085327e-01	-1.108507663011550903e-01	-8.767704665660858154e-02	-1.771022826433181763e-01	-1.945968866348266602e-01	1.830156445503234863e-01	2.254121303558349609e-01	1.533431708812713623e-01	-1.793217658996582031e-01	-2.311807721853256226e-01	-1.677756607532501221e-01	4.870568960905075073e-02	2.527300119400024414e-01
-2.194294035434722900e-01	-8.905831724405288696e-02	-1.858578473329544067e-01	-2.010086178779602051e-01	1.974337846040725708e-01	1.745455861091613770e-01	-2.045381814241409302e-01	-1.586213856935501099e-01	-1.956751644611358643e-01	-1.278632283210754395e-01	-2.350588291883468628e-01	-1.346816271543502808e-01	1.671482920646667480e-01	1.682397425174713135e-01	-1.777928769588470459e-01	-2.084577083587646484e-01	1.694576144218444824e-01	-2.797114104032516479e-02	1.761525273323059082e-01	-2.828162312507629395e-01	-1.761066019535064697e-01	-7.961001992225646973e-02	-1.581591218709945679e-01	-1.879976093769073486e-01	1.666128784418106079e-01	1.858297884464263916e-01	1.631011366844177246e-01	-1.710703969001770020e-01	-2.168312817811965942e-01	-1.942370086908340454e-01	1.047081276774406433e-01	1.452661752700805664e-01
2.057594060897827148e-01	1.210818532854318619e-02	-4.653198271989822388e-02	3.136315345764160156e-01	-1.125812623649835587e-02	5.971122905611991882e-02	-4.277319461107254028e-02	2.813158631324768066e-01	9.752572327852249146e-02	-2.007917910814285278e-01	3.056910037994384766e-01	1.566956192255020142e-01	3.899386897683143616e-02	-1.850413274951279163e-03	-1.345828175544738770e-01	-4.947353154420852661e-03	-3.306996822357177734e-02	-4.657194614410400391e-01	-3.061757087707519531e-01	-2.099519073963165283e-01	2.931993007659912109e-01	-7.834236137568950653e-03	2.265091240406036377e-01	-3.722395375370979309e-02	-9.312863647937774658e-02	-2.127195447683334351e-01	-3.253576159477233887e-02	1.292523294687271118e-01	6.277026981115341187e-02	8.285687863826751709e-02	-7.477410882711410522e-02	-4.713223502039909363e-02
4.151414614170789719e-03	2.262521907687187195e-02	2.654585987329483032e-02	-7.358147203922271729e-02	1.832428723573684692e-01	1.812497675418853760e-01	-2.491221725940704346e-01	-8.647215366363525391e-02	-1.190965995192527771e-01	-2.076117545366287231e-01	-1.006303504109382629e-01	-1.832981109619140625e-01	-2.913836948573589325e-02	2.274097502231597900e-01	-2.720720171928405762e-01	-3.049660027027130127e-01	2.854371070861816406e-01	-8.391089737415313721e-02	2.095069885253906250e-01	-1.315391659736633301e-01	4.203583672642707825e-02	-2.444365024566650391e-01	-8.519483357667922974e-02	-1.117542460560798645e-01	2.023109942674636841e-01	2.785351574420928955e-01	1.977603882551193237e-01	-1.884653866291046143e-01	-8.297038078308105469e-02	-1.571722030639648438e-01	-1.099939830601215363e-02	2.845305204391479492e-01
