7657133
8921361
8993244
7756325
9028820
8518372
7259558
6947311
7046004
8728438
7567081
8553973
7112965
7650178
3968436
8972191
10042270
9632189
9439615
8313544
8535840
5991480
9922811
8397576
8309275
7404461
10201066
8415086
9916655
8450047
8043754
8475549
10130724
5656386
7983381
8202639
9915708
8374309
7383903
8165270
9121955
6814694
10036010
7514688
9700275
7799454
9117296
9417050
8951694
8083520
7901821
8939128
9334823
10227912
4740502
4994385
5399501
5466227
6316475
7094246
7462724
9968123
4332821
4686207
5672706
5958781
6027459
6258822
6261440
6455571
6569836
7435833
7781596
8030471
8100860
8158434
8236798
8288124
8383623
4130433
4320087
6645968
7135468
7378414
7576216
8383624
5099020
5140014
5415839
5610193
5738651
5775506
6404849
6685668
7127288
7196200
7538138
7597700
8105768
4025630
4216142
4822811
5135002
6288228
6773922
8188335
8846839
9713598
9993237
10023607
4093726
4765843
5141853
5445621
5456926
5516695
5756473
5863717
7205409
8420670
4456612
4510251
4585862
4842866
5001417
5541193
5545414
5938120
6232320
6277871
6475178
7456169
7621282
7915411
8253938
9115189
RE39197
5140018
5635406
5976813
6403349
7115591
8030026
8076350
8242139
9179702
4216308
5451528
5733912
6521619
7070970
7114368
7141593
7565250
7928176
4216309
4319022
5120751
5545750
5643922
5668150
5738657
6605707
6863800
6972340
7208590
7928177
9777340
RE43979
4252896
4305938
5084276
5120752
5618813
6160153
6867203
7205134
7728143
7906505
8026240
8318499
8546405
10048174
4187296
4339572
4863741
5097859
5254458
5676784
5762878
6472392
6630990
RE41135
4187297
4307109
4855110
4954129
5480872
5597530
5681842
6172189
6208107
6210898
6593335
9326956
9393385
4171367
4187298
4608043
5234696
5641531
5703244
5834438
7119205
7220897
8101645
8257724
4187299
4800167
4857507
5185007
5192748
5288751
5599927
6015815
8221986
8257725
8652320
5100380
5110794
5538961
5929219
6063039
6235786
6445053
8257726
4221706
4239752
4317904
5229073
5609909
5723795
5959118
8211123
4039674
4254116
4634705
4687329
4948563
5021245
5077488
5215538
5330972
5458935
